series_id,year,period,periodName,value,footnotes,latest
CES0000000001,1981.0,M11,November,91171.0,[{}],
CES0000000001,1981.0,M12,December,90895.0,[{}],
CES0000000001,1982.0,M01,January,90565.0,[{}],
CES0000000001,1982.0,M02,February,90563.0,[{}],
CES0000000001,1982.0,M03,March,90434.0,[{}],
CES0000000001,1982.0,M04,April,90150.0,[{}],
CES0000000001,1982.0,M05,May,90107.0,[{}],
CES0000000001,1982.0,M06,June,89865.0,[{}],
CES0000000001,1982.0,M07,July,89521.0,[{}],
CES0000000001,1982.0,M08,August,89363.0,[{}],
CES0000000001,1982.0,M09,September,89183.0,[{}],
CES0000000001,1982.0,M10,October,88907.0,[{}],
CES0000000001,1982.0,M11,November,88786.0,[{}],
CES0000000001,1982.0,M12,December,88771.0,[{}],
CES0000000001,1983.0,M01,January,88990.0,[{}],
CES0000000001,1983.0,M02,February,88917.0,[{}],
CES0000000001,1983.0,M03,March,89090.0,[{}],
CES0000000001,1983.0,M04,April,89364.0,[{}],
CES0000000001,1983.0,M05,May,89644.0,[{}],
CES0000000001,1983.0,M06,June,90021.0,[{}],
CES0000000001,1983.0,M07,July,90437.0,[{}],
CES0000000001,1983.0,M08,August,90129.0,[{}],
CES0000000001,1983.0,M09,September,91247.0,[{}],
CES0000000001,1983.0,M10,October,91520.0,[{}],
CES0000000001,1983.0,M11,November,91875.0,[{}],
CES0000000001,1983.0,M12,December,92230.0,[{}],
CES0000000001,1984.0,M01,January,92673.0,[{}],
CES0000000001,1984.0,M02,February,93157.0,[{}],
CES0000000001,1984.0,M03,March,93429.0,[{}],
CES0000000001,1984.0,M04,April,93792.0,[{}],
CES0000000001,1984.0,M05,May,94098.0,[{}],
CES0000000001,1984.0,M06,June,94479.0,[{}],
CES0000000001,1984.0,M07,July,94789.0,[{}],
CES0000000001,1984.0,M08,August,95032.0,[{}],
CES0000000001,1984.0,M09,September,95344.0,[{}],
CES0000000001,1984.0,M10,October,95629.0,[{}],
CES0000000001,1984.0,M11,November,95982.0,[{}],
CES0000000001,1984.0,M12,December,96107.0,[{}],
CES0000000001,1985.0,M01,January,96372.0,[{}],
CES0000000001,1985.0,M02,February,96503.0,[{}],
CES0000000001,1985.0,M03,March,96842.0,[{}],
CES0000000001,1985.0,M04,April,97038.0,[{}],
CES0000000001,1985.0,M05,May,97312.0,[{}],
CES0000000001,1985.0,M06,June,97459.0,[{}],
CES0000000001,1985.0,M07,July,97648.0,[{}],
CES0000000001,1985.0,M08,August,97840.0,[{}],
CES0000000001,1985.0,M09,September,98045.0,[{}],
CES0000000001,1985.0,M10,October,98233.0,[{}],
CES0000000001,1985.0,M11,November,98443.0,[{}],
CES0000000001,1985.0,M12,December,98609.0,[{}],
CES0000000001,1986.0,M01,January,98732.0,[{}],
CES0000000001,1986.0,M02,February,98847.0,[{}],
CES0000000001,1986.0,M03,March,98934.0,[{}],
CES0000000001,1986.0,M04,April,99121.0,[{}],
CES0000000001,1986.0,M05,May,99248.0,[{}],
CES0000000001,1986.0,M06,June,99155.0,[{}],
CES0000000001,1986.0,M07,July,99473.0,[{}],
CES0000000001,1986.0,M08,August,99588.0,[{}],
CES0000000001,1986.0,M09,September,99934.0,[{}],
CES0000000001,1986.0,M10,October,100121.0,[{}],
CES0000000001,1986.0,M11,November,100308.0,[{}],
CES0000000001,1986.0,M12,December,100509.0,[{}],
CES0000000001,1987.0,M01,January,100678.0,[{}],
CES0000000001,1987.0,M02,February,100919.0,[{}],
CES0000000001,1987.0,M03,March,101164.0,[{}],
CES0000000001,1987.0,M04,April,101499.0,[{}],
CES0000000001,1987.0,M05,May,101728.0,[{}],
CES0000000001,1987.0,M06,June,101900.0,[{}],
CES0000000001,1987.0,M07,July,102247.0,[{}],
CES0000000001,1987.0,M08,August,102420.0,[{}],
CES0000000001,1987.0,M09,September,102647.0,[{}],
CES0000000001,1987.0,M10,October,103138.0,[{}],
CES0000000001,1987.0,M11,November,103372.0,[{}],
CES0000000001,1987.0,M12,December,103661.0,[{}],
CES0000000001,1988.0,M01,January,103753.0,[{}],
CES0000000001,1988.0,M02,February,104214.0,[{}],
CES0000000001,1988.0,M03,March,104489.0,[{}],
CES0000000001,1988.0,M04,April,104732.0,[{}],
CES0000000001,1988.0,M05,May,104962.0,[{}],
CES0000000001,1988.0,M06,June,105326.0,[{}],
CES0000000001,1988.0,M07,July,105550.0,[{}],
CES0000000001,1988.0,M08,August,105674.0,[{}],
CES0000000001,1988.0,M09,September,106013.0,[{}],
CES0000000001,1988.0,M10,October,106276.0,[{}],
CES0000000001,1988.0,M11,November,106617.0,[{}],
CES0000000001,1988.0,M12,December,106898.0,[{}],
CES0000000001,1989.0,M01,January,107161.0,[{}],
CES0000000001,1989.0,M02,February,107427.0,[{}],
CES0000000001,1989.0,M03,March,107621.0,[{}],
CES0000000001,1989.0,M04,April,107791.0,[{}],
CES0000000001,1989.0,M05,May,107913.0,[{}],
CES0000000001,1989.0,M06,June,108027.0,[{}],
CES0000000001,1989.0,M07,July,108069.0,[{}],
CES0000000001,1989.0,M08,August,108120.0,[{}],
CES0000000001,1989.0,M09,September,108369.0,[{}],
CES0000000001,1989.0,M10,October,108476.0,[{}],
CES0000000001,1989.0,M11,November,108752.0,[{}],
CES0000000001,1989.0,M12,December,108836.0,[{}],
CES0000000001,1990.0,M01,January,109189.0,[{}],
CES0000000001,1990.0,M02,February,109432.0,[{}],
CES0000000001,1990.0,M03,March,109637.0,[{}],
CES0000000001,1990.0,M04,April,109671.0,[{}],
CES0000000001,1990.0,M05,May,109834.0,[{}],
CES0000000001,1990.0,M06,June,109857.0,[{}],
CES0000000001,1990.0,M07,July,109822.0,[{}],
CES0000000001,1990.0,M08,August,109610.0,[{}],
CES0000000001,1990.0,M09,September,109520.0,[{}],
CES0000000001,1990.0,M10,October,109374.0,[{}],
CES0000000001,1990.0,M11,November,109220.0,[{}],
CES0000000001,1990.0,M12,December,109168.0,[{}],
CES0000000001,1991.0,M01,January,109051.0,[{}],
CES0000000001,1991.0,M02,February,108731.0,[{}],
CES0000000001,1991.0,M03,March,108569.0,[{}],
CES0000000001,1991.0,M04,April,108352.0,[{}],
CES0000000001,1991.0,M05,May,108250.0,[{}],
CES0000000001,1991.0,M06,June,108338.0,[{}],
CES0000000001,1991.0,M07,July,108290.0,[{}],
CES0000000001,1991.0,M08,August,108302.0,[{}],
CES0000000001,1991.0,M09,September,108333.0,[{}],
CES0000000001,1991.0,M10,October,108362.0,[{}],
CES0000000001,1991.0,M11,November,108300.0,[{}],
CES0000000001,1991.0,M12,December,108330.0,[{}],
CES0000000001,1992.0,M01,January,108367.0,[{}],
CES0000000001,1992.0,M02,February,108312.0,[{}],
CES0000000001,1992.0,M03,March,108361.0,[{}],
CES0000000001,1992.0,M04,April,108515.0,[{}],
CES0000000001,1992.0,M05,May,108648.0,[{}],
CES0000000001,1992.0,M06,June,108717.0,[{}],
CES0000000001,1992.0,M07,July,108799.0,[{}],
CES0000000001,1992.0,M08,August,108923.0,[{}],
CES0000000001,1992.0,M09,September,108954.0,[{}],
CES0000000001,1992.0,M10,October,109135.0,[{}],
CES0000000001,1992.0,M11,November,109280.0,[{}],
CES0000000001,1992.0,M12,December,109500.0,[{}],
CES0000000001,1993.0,M01,January,109795.0,[{}],
CES0000000001,1993.0,M02,February,110044.0,[{}],
CES0000000001,1993.0,M03,March,109992.0,[{}],
CES0000000001,1993.0,M04,April,110295.0,[{}],
CES0000000001,1993.0,M05,May,110570.0,[{}],
CES0000000001,1993.0,M06,June,110751.0,[{}],
CES0000000001,1993.0,M07,July,111060.0,[{}],
CES0000000001,1993.0,M08,August,111209.0,[{}],
CES0000000001,1993.0,M09,September,111454.0,[{}],
CES0000000001,1993.0,M10,October,111734.0,[{}],
CES0000000001,1993.0,M11,November,111990.0,[{}],
CES0000000001,1993.0,M12,December,112324.0,[{}],
CES0000000001,1994.0,M01,January,112598.0,[{}],
CES0000000001,1994.0,M02,February,112779.0,[{}],
CES0000000001,1994.0,M03,March,113240.0,[{}],
CES0000000001,1994.0,M04,April,113587.0,[{}],
CES0000000001,1994.0,M05,May,113923.0,[{}],
CES0000000001,1994.0,M06,June,114237.0,[{}],
CES0000000001,1994.0,M07,July,114607.0,[{}],
CES0000000001,1994.0,M08,August,114899.0,[{}],
CES0000000001,1994.0,M09,September,115253.0,[{}],
CES0000000001,1994.0,M10,October,115458.0,[{}],
CES0000000001,1994.0,M11,November,115873.0,[{}],
CES0000000001,1994.0,M12,December,116176.0,[{}],
CES0000000001,1995.0,M01,January,116504.0,[{}],
CES0000000001,1995.0,M02,February,116693.0,[{}],
CES0000000001,1995.0,M03,March,116907.0,[{}],
CES0000000001,1995.0,M04,April,117065.0,[{}],
CES0000000001,1995.0,M05,May,117050.0,[{}],
CES0000000001,1995.0,M06,June,117286.0,[{}],
CES0000000001,1995.0,M07,July,117377.0,[{}],
CES0000000001,1995.0,M08,August,117639.0,[{}],
CES0000000001,1995.0,M09,September,117880.0,[{}],
CES0000000001,1995.0,M10,October,118029.0,[{}],
CES0000000001,1995.0,M11,November,118168.0,[{}],
CES0000000001,1995.0,M12,December,118325.0,[{}],
CES0000000001,1996.0,M01,January,118318.0,[{}],
CES0000000001,1996.0,M02,February,118734.0,[{}],
CES0000000001,1996.0,M03,March,118990.0,[{}],
CES0000000001,1996.0,M04,April,119156.0,[{}],
CES0000000001,1996.0,M05,May,119489.0,[{}],
CES0000000001,1996.0,M06,June,119770.0,[{}],
CES0000000001,1996.0,M07,July,120016.0,[{}],
CES0000000001,1996.0,M08,August,120201.0,[{}],
CES0000000001,1996.0,M09,September,120402.0,[{}],
CES0000000001,1996.0,M10,October,120663.0,[{}],
CES0000000001,1996.0,M11,November,120949.0,[{}],
CES0000000001,1996.0,M12,December,121145.0,[{}],
CES0000000001,1997.0,M01,January,121363.0,[{}],
CES0000000001,1997.0,M02,February,121675.0,[{}],
CES0000000001,1997.0,M03,March,121989.0,[{}],
CES0000000001,1997.0,M04,April,122284.0,[{}],
CES0000000001,1997.0,M05,May,122551.0,[{}],
CES0000000001,1997.0,M06,June,122816.0,[{}],
CES0000000001,1997.0,M07,July,123112.0,[{}],
CES0000000001,1997.0,M08,August,123092.0,[{}],
CES0000000001,1997.0,M09,September,123577.0,[{}],
CES0000000001,1997.0,M10,October,123923.0,[{}],
CES0000000001,1997.0,M11,November,124230.0,[{}],
CES0000000001,1997.0,M12,December,124551.0,[{}],
CES0000000001,1998.0,M01,January,124813.0,[{}],
CES0000000001,1998.0,M02,February,125018.0,[{}],
CES0000000001,1998.0,M03,March,125164.0,[{}],
CES0000000001,1998.0,M04,April,125445.0,[{}],
CES0000000001,1998.0,M05,May,125846.0,[{}],
CES0000000001,1998.0,M06,June,126077.0,[{}],
CES0000000001,1998.0,M07,July,126209.0,[{}],
CES0000000001,1998.0,M08,August,126547.0,[{}],
CES0000000001,1998.0,M09,September,126745.0,[{}],
CES0000000001,1998.0,M10,October,126950.0,[{}],
CES0000000001,1998.0,M11,November,127225.0,[{}],
CES0000000001,1998.0,M12,December,127598.0,[{}],
CES0000000001,1999.0,M01,January,127704.0,[{}],
CES0000000001,1999.0,M02,February,128118.0,[{}],
CES0000000001,1999.0,M03,March,128233.0,[{}],
CES0000000001,1999.0,M04,April,128595.0,[{}],
CES0000000001,1999.0,M05,May,128810.0,[{}],
CES0000000001,1999.0,M06,June,129088.0,[{}],
CES0000000001,1999.0,M07,July,129423.0,[{}],
CES0000000001,1999.0,M08,August,129569.0,[{}],
CES0000000001,1999.0,M09,September,129781.0,[{}],
CES0000000001,1999.0,M10,October,130179.0,[{}],
CES0000000001,1999.0,M11,November,130467.0,[{}],
CES0000000001,1999.0,M12,December,130781.0,[{}],
CES0000000001,2000.0,M01,January,131009.0,[{}],
CES0000000001,2000.0,M02,February,131120.0,[{}],
CES0000000001,2000.0,M03,March,131604.0,[{}],
CES0000000001,2000.0,M04,April,131883.0,[{}],
CES0000000001,2000.0,M05,May,132106.0,[{}],
CES0000000001,2000.0,M06,June,132060.0,[{}],
CES0000000001,2000.0,M07,July,132228.0,[{}],
CES0000000001,2000.0,M08,August,132231.0,[{}],
CES0000000001,2000.0,M09,September,132357.0,[{}],
CES0000000001,2000.0,M10,October,132352.0,[{}],
CES0000000001,2000.0,M11,November,132553.0,[{}],
CES0000000001,2000.0,M12,December,132718.0,[{}],
CES0000000001,2001.0,M01,January,132699.0,[{}],
CES0000000001,2001.0,M02,February,132786.0,[{}],
CES0000000001,2001.0,M03,March,132751.0,[{}],
CES0000000001,2001.0,M04,April,132455.0,[{}],
CES0000000001,2001.0,M05,May,132411.0,[{}],
CES0000000001,2001.0,M06,June,132296.0,[{}],
CES0000000001,2001.0,M07,July,132173.0,[{}],
CES0000000001,2001.0,M08,August,132024.0,[{}],
CES0000000001,2001.0,M09,September,131765.0,[{}],
CES0000000001,2001.0,M10,October,131452.0,[{}],
CES0000000001,2001.0,M11,November,131141.0,[{}],
CES0000000001,2001.0,M12,December,130984.0,[{}],
CES0000000001,2002.0,M01,January,130853.0,[{}],
CES0000000001,2002.0,M02,February,130732.0,[{}],
CES0000000001,2002.0,M03,March,130720.0,[{}],
CES0000000001,2002.0,M04,April,130616.0,[{}],
CES0000000001,2002.0,M05,May,130632.0,[{}],
CES0000000001,2002.0,M06,June,130682.0,[{}],
CES0000000001,2002.0,M07,July,130585.0,[{}],
CES0000000001,2002.0,M08,August,130587.0,[{}],
CES0000000001,2002.0,M09,September,130498.0,[{}],
CES0000000001,2002.0,M10,October,130621.0,[{}],
CES0000000001,2002.0,M11,November,130617.0,[{}],
CES0000000001,2002.0,M12,December,130469.0,[{}],
CES0000000001,2003.0,M01,January,130580.0,[{}],
CES0000000001,2003.0,M02,February,130443.0,[{}],
CES0000000001,2003.0,M03,March,130232.0,[{}],
CES0000000001,2003.0,M04,April,130176.0,[{}],
CES0000000001,2003.0,M05,May,130196.0,[{}],
CES0000000001,2003.0,M06,June,130192.0,[{}],
CES0000000001,2003.0,M07,July,130184.0,[{}],
CES0000000001,2003.0,M08,August,130153.0,[{}],
CES0000000001,2003.0,M09,September,130252.0,[{}],
CES0000000001,2003.0,M10,October,130439.0,[{}],
CES0000000001,2003.0,M11,November,130482.0,[{}],
CES0000000001,2003.0,M12,December,130594.0,[{}],
CES0000000001,2004.0,M01,January,130766.0,[{}],
CES0000000001,2004.0,M02,February,130822.0,[{}],
CES0000000001,2004.0,M03,March,131139.0,[{}],
CES0000000001,2004.0,M04,April,131409.0,[{}],
CES0000000001,2004.0,M05,May,131693.0,[{}],
CES0000000001,2004.0,M06,June,131789.0,[{}],
CES0000000001,2004.0,M07,July,131850.0,[{}],
CES0000000001,2004.0,M08,August,131936.0,[{}],
CES0000000001,2004.0,M09,September,132083.0,[{}],
CES0000000001,2004.0,M10,October,132435.0,[{}],
CES0000000001,2004.0,M11,November,132509.0,[{}],
CES0000000001,2004.0,M12,December,132633.0,[{}],
CES0000000001,2005.0,M01,January,132779.0,[{}],
CES0000000001,2005.0,M02,February,133033.0,[{}],
CES0000000001,2005.0,M03,March,133154.0,[{}],
CES0000000001,2005.0,M04,April,133515.0,[{}],
CES0000000001,2005.0,M05,May,133687.0,[{}],
CES0000000001,2005.0,M06,June,133939.0,[{}],
CES0000000001,2005.0,M07,July,134297.0,[{}],
CES0000000001,2005.0,M08,August,134495.0,[{}],
CES0000000001,2005.0,M09,September,134552.0,[{}],
CES0000000001,2005.0,M10,October,134646.0,[{}],
CES0000000001,2005.0,M11,November,135001.0,[{}],
CES0000000001,2005.0,M12,December,135160.0,[{}],
CES0000000001,2006.0,M01,January,135425.0,[{}],
CES0000000001,2006.0,M02,February,135732.0,[{}],
CES0000000001,2006.0,M03,March,136041.0,[{}],
CES0000000001,2006.0,M04,April,136210.0,[{}],
CES0000000001,2006.0,M05,May,136247.0,[{}],
CES0000000001,2006.0,M06,June,136328.0,[{}],
CES0000000001,2006.0,M07,July,136522.0,[{}],
CES0000000001,2006.0,M08,August,136688.0,[{}],
CES0000000001,2006.0,M09,September,136825.0,[{}],
CES0000000001,2006.0,M10,October,136849.0,[{}],
CES0000000001,2006.0,M11,November,137068.0,[{}],
CES0000000001,2006.0,M12,December,137251.0,[{}],
CES0000000001,2007.0,M01,January,137475.0,[{}],
CES0000000001,2007.0,M02,February,137556.0,[{}],
CES0000000001,2007.0,M03,March,137782.0,[{}],
CES0000000001,2007.0,M04,April,137842.0,[{}],
CES0000000001,2007.0,M05,May,137993.0,[{}],
CES0000000001,2007.0,M06,June,138072.0,[{}],
CES0000000001,2007.0,M07,July,138042.0,[{}],
CES0000000001,2007.0,M08,August,138017.0,[{}],
CES0000000001,2007.0,M09,September,138103.0,[{}],
CES0000000001,2007.0,M10,October,138175.0,[{}],
CES0000000001,2007.0,M11,November,138291.0,[{}],
CES0000000001,2007.0,M12,December,138396.0,[{}],
CES0000000001,2008.0,M01,January,138397.0,[{}],
CES0000000001,2008.0,M02,February,138326.0,[{}],
CES0000000001,2008.0,M03,March,138256.0,[{}],
CES0000000001,2008.0,M04,April,138037.0,[{}],
CES0000000001,2008.0,M05,May,137847.0,[{}],
CES0000000001,2008.0,M06,June,137689.0,[{}],
CES0000000001,2008.0,M07,July,137492.0,[{}],
CES0000000001,2008.0,M08,August,137209.0,[{}],
CES0000000001,2008.0,M09,September,136759.0,[{}],
CES0000000001,2008.0,M10,October,136294.0,[{}],
CES0000000001,2008.0,M11,November,135546.0,[{}],
CES0000000001,2008.0,M12,December,134848.0,[{}],
CES0000000001,2009.0,M01,January,134066.0,[{}],
CES0000000001,2009.0,M02,February,133314.0,[{}],
CES0000000001,2009.0,M03,March,132494.0,[{}],
CES0000000001,2009.0,M04,April,131825.0,[{}],
CES0000000001,2009.0,M05,May,131470.0,[{}],
CES0000000001,2009.0,M06,June,131003.0,[{}],
CES0000000001,2009.0,M07,July,130661.0,[{}],
CES0000000001,2009.0,M08,August,130480.0,[{}],
CES0000000001,2009.0,M09,September,130241.0,[{}],
CES0000000001,2009.0,M10,October,130061.0,[{}],
CES0000000001,2009.0,M11,November,130059.0,[{}],
CES0000000001,2009.0,M12,December,129807.0,[{}],
CES0000000001,2010.0,M01,January,129795.0,[{}],
CES0000000001,2010.0,M02,February,129702.0,[{}],
CES0000000001,2010.0,M03,March,129865.0,[{}],
CES0000000001,2010.0,M04,April,130115.0,[{}],
CES0000000001,2010.0,M05,May,130645.0,[{}],
CES0000000001,2010.0,M06,June,130501.0,[{}],
CES0000000001,2010.0,M07,July,130420.0,[{}],
CES0000000001,2010.0,M08,August,130423.0,[{}],
CES0000000001,2010.0,M09,September,130340.0,[{}],
CES0000000001,2010.0,M10,October,130620.0,[{}],
CES0000000001,2010.0,M11,November,130754.0,[{}],
CES0000000001,2010.0,M12,December,130836.0,[{}],
CES0000000001,2011.0,M01,January,130839.0,[{}],
CES0000000001,2011.0,M02,February,131054.0,[{}],
CES0000000001,2011.0,M03,March,131278.0,[{}],
CES0000000001,2011.0,M04,April,131604.0,[{}],
CES0000000001,2011.0,M05,May,131704.0,[{}],
CES0000000001,2011.0,M06,June,131936.0,[{}],
CES0000000001,2011.0,M07,July,131992.0,[{}],
CES0000000001,2011.0,M08,August,132123.0,[{}],
CES0000000001,2011.0,M09,September,132346.0,[{}],
CES0000000001,2011.0,M10,October,132557.0,[{}],
CES0000000001,2011.0,M11,November,132701.0,[{}],
CES0000000001,2011.0,M12,December,132902.0,[{}],
CES0000000001,2012.0,M01,January,133243.0,[{}],
CES0000000001,2012.0,M02,February,133521.0,[{}],
CES0000000001,2012.0,M03,March,133745.0,[{}],
CES0000000001,2012.0,M04,April,133828.0,[{}],
CES0000000001,2012.0,M05,May,133935.0,[{}],
CES0000000001,2012.0,M06,June,134008.0,[{}],
CES0000000001,2012.0,M07,July,134153.0,[{}],
CES0000000001,2012.0,M08,August,134329.0,[{}],
CES0000000001,2012.0,M09,September,134512.0,[{}],
CES0000000001,2012.0,M10,October,134672.0,[{}],
CES0000000001,2012.0,M11,November,134831.0,[{}],
CES0000000001,2012.0,M12,December,135074.0,[{}],
CES0000000001,2013.0,M01,January,135263.0,[{}],
CES0000000001,2013.0,M02,February,135548.0,[{}],
CES0000000001,2013.0,M03,March,135690.0,[{}],
CES0000000001,2013.0,M04,April,135876.0,[{}],
CES0000000001,2013.0,M05,May,136090.0,[{}],
CES0000000001,2013.0,M06,June,136269.0,[{}],
CES0000000001,2013.0,M07,July,136391.0,[{}],
CES0000000001,2013.0,M08,August,136634.0,[{}],
CES0000000001,2013.0,M09,September,136819.0,[{}],
CES0000000001,2013.0,M10,October,137039.0,[{}],
CES0000000001,2013.0,M11,November,137312.0,[{}],
CES0000000001,2013.0,M12,December,137367.0,[{}],
CES0000000001,2014.0,M01,January,137551.0,[{}],
CES0000000001,2014.0,M02,February,137710.0,[{}],
CES0000000001,2014.0,M03,March,137987.0,[{}],
CES0000000001,2014.0,M04,April,138298.0,[{}],
CES0000000001,2014.0,M05,May,138500.0,[{}],
CES0000000001,2014.0,M06,June,138833.0,[{}],
CES0000000001,2014.0,M07,July,139076.0,[{}],
CES0000000001,2014.0,M08,August,139257.0,[{}],
CES0000000001,2014.0,M09,September,139564.0,[{}],
CES0000000001,2014.0,M10,October,139804.0,[{}],
CES0000000001,2014.0,M11,November,140088.0,[{}],
CES0000000001,2014.0,M12,December,140366.0,[{}],
CES0000000001,2015.0,M01,January,140562.0,[{}],
CES0000000001,2015.0,M02,February,140831.0,[{}],
CES0000000001,2015.0,M03,March,140925.0,[{}],
CES0000000001,2015.0,M04,April,141202.0,[{}],
CES0000000001,2015.0,M05,May,141539.0,[{}],
CES0000000001,2015.0,M06,June,141695.0,[{}],
CES0000000001,2015.0,M07,July,141989.0,[{}],
CES0000000001,2015.0,M08,August,142130.0,[{}],
CES0000000001,2015.0,M09,September,142265.0,[{}],
CES0000000001,2015.0,M10,October,142584.0,[{}],
CES0000000001,2015.0,M11,November,142810.0,[{}],
CES0000000001,2015.0,M12,December,143083.0,[{}],
CES0000000001,2016.0,M01,January,143196.0,[{}],
CES0000000001,2016.0,M02,February,143411.0,[{}],
CES0000000001,2016.0,M03,March,143666.0,[{}],
CES0000000001,2016.0,M04,April,143856.0,[{}],
CES0000000001,2016.0,M05,May,143901.0,[{}],
CES0000000001,2016.0,M06,June,144152.0,[{}],
CES0000000001,2016.0,M07,July,144515.0,[{}],
CES0000000001,2016.0,M08,August,144664.0,[{}],
CES0000000001,2016.0,M09,September,144961.0,[{}],
CES0000000001,2016.0,M10,October,145069.0,[{}],
CES0000000001,2016.0,M11,November,145188.0,[{}],
CES0000000001,2016.0,M12,December,145410.0,[{}],
CES0000000001,2017.0,M01,January,145636.0,[{}],
CES0000000001,2017.0,M02,February,145848.0,[{}],
CES0000000001,2017.0,M03,March,145976.0,[{}],
CES0000000001,2017.0,M04,April,146173.0,[{}],
CES0000000001,2017.0,M05,May,146389.0,[{}],
CES0000000001,2017.0,M06,June,146588.0,[{}],
CES0000000001,2017.0,M07,July,146772.0,[{}],
CES0000000001,2017.0,M08,August,146907.0,[{}],
CES0000000001,2017.0,M09,September,146999.0,[{}],
CES0000000001,2017.0,M10,October,147146.0,[{}],
CES0000000001,2017.0,M11,November,147375.0,[{}],
CES0000000001,2017.0,M12,December,147521.0,[{}],
CES0000000001,2018.0,M01,January,147667.0,[{}],
CES0000000001,2018.0,M02,February,148054.0,[{}],
CES0000000001,2018.0,M03,March,148280.0,[{}],
CES0000000001,2018.0,M04,April,148426.0,[{}],
CES0000000001,2018.0,M05,May,148755.0,[{}],
CES0000000001,2018.0,M06,June,148968.0,[{}],
CES0000000001,2018.0,M07,July,149023.0,[{}],
CES0000000001,2018.0,M08,August,149274.0,[{}],
CES0000000001,2018.0,M09,September,149361.0,[{}],
CES0000000001,2018.0,M10,October,149525.0,[{}],
CES0000000001,2018.0,M11,November,149622.0,[{}],
CES0000000001,2018.0,M12,December,149804.0,[{}],
CES0000000001,2019.0,M01,January,150062.0,[{}],
CES0000000001,2019.0,M02,February,150067.0,[{}],
CES0000000001,2019.0,M03,March,150294.0,[{}],
CES0000000001,2019.0,M04,April,150602.0,[{}],
CES0000000001,2019.0,M05,May,150640.0,[{}],
CES0000000001,2019.0,M06,June,150844.0,[{}],
CES0000000001,2019.0,M07,July,150934.0,[{}],
CES0000000001,2019.0,M08,August,151155.0,[{}],
CES0000000001,2019.0,M09,September,151358.0,[{}],
CES0000000001,2019.0,M10,October,151458.0,[{}],
CES0000000001,2019.0,M11,November,151666.0,[{}],
CES0000000001,2019.0,M12,December,151792.0,[{}],
CES0000000001,2020.0,M01,January,152045.0,[{}],
CES0000000001,2020.0,M02,February,152309.0,[{}],
CES0000000001,2020.0,M03,March,150898.0,[{}],
CES0000000001,2020.0,M04,April,130421.0,[{}],
CES0000000001,2020.0,M05,May,133040.0,[{}],
CES0000000001,2020.0,M06,June,137655.0,[{}],
CES0000000001,2020.0,M07,July,139240.0,[{}],
CES0000000001,2020.0,M08,August,140774.0,[{}],
CES0000000001,2020.0,M09,September,141820.0,[{}],
CES0000000001,2020.0,M10,October,142493.0,[{}],
CES0000000001,2020.0,M11,November,142761.0,[{}],
CES0000000001,2020.0,M12,December,142518.0,[{}],
CES0000000001,2021.0,M01,January,142916.0,[{}],
CES0000000001,2021.0,M02,February,143443.0,[{}],
CES0000000001,2021.0,M03,March,144274.0,[{}],
CES0000000001,2021.0,M04,April,144593.0,[{}],
CES0000000001,2021.0,M05,May,145044.0,[{}],
CES0000000001,2021.0,M06,June,145822.0,[{}],
CES0000000001,2021.0,M07,July,146761.0,[{}],
CES0000000001,2021.0,M08,August,147226.0,[{}],
CES0000000001,2021.0,M09,September,147706.0,[{}],
CES0000000001,2021.0,M10,October,148566.0,[{}],
CES0000000001,2021.0,M11,November,149197.0,[{}],
CES0000000001,2021.0,M12,December,149763.0,[{}],
CES0000000001,2022.0,M01,January,150014.0,[{}],
CES0000000001,2022.0,M02,February,150876.0,[{}],
CES0000000001,2022.0,M03,March,151370.0,[{}],
CES0000000001,2022.0,M04,April,151642.0,[{}],
CES0000000001,2022.0,M05,May,151928.0,[{}],
CES0000000001,2022.0,M06,June,152348.0,[{}],
CES0000000001,2022.0,M07,July,153038.0,[{}],
CES0000000001,2022.0,M08,August,153281.0,[{}],
CES0000000001,2022.0,M09,September,153536.0,[{}],
CES0000000001,2022.0,M10,October,153897.0,[{}],
CES0000000001,2022.0,M11,November,154155.0,[{}],
CES0000000001,2022.0,M12,December,154291.0,[{}],
CES0000000001,2023.0,M01,January,154773.0,[{}],
CES0000000001,2023.0,M02,February,155060.0,[{}],
CES0000000001,2023.0,M03,March,155206.0,[{}],
CES0000000001,2023.0,M04,April,155484.0,[{}],
CES0000000001,2023.0,M05,May,155787.0,[{}],
CES0000000001,2023.0,M06,June,156027.0,[{}],
CES0000000001,2023.0,M07,July,156211.0,[{}],
CES0000000001,2023.0,M08,August,156421.0,[{}],
CES0000000001,2023.0,M09,September,156667.0,[{}],
CES0000000001,2023.0,M10,October,156832.0,[{}],
CES0000000001,2023.0,M11,November,157014.0,[{}],
CES0000000001,2023.0,M12,December,157304.0,[{}],
CES0000000001,2024.0,M01,January,157560.0,[{}],
CES0000000001,2024.0,M02,February,157796.0,[{}],
CES0000000001,2024.0,M03,March,158106.0,[{}],
CES0000000001,2024.0,M04,April,158214.0,[{}],
CES0000000001,2024.0,M05,May,158430.0,[{}],
CES0000000001,2024.0,M06,June,158548.0,[{}],
CES0000000001,2024.0,M07,July,158692.0,[{}],
CES0000000001,2024.0,M08,August,158770.0,[{}],
CES0000000001,2024.0,M09,September,159025.0,[{}],
CES0000000001,2024.0,M10,October,159061.0,"[{'code': 'P', 'text': 'preliminary'}]",
